user_id,acquisition_date,cancellation_month,gender,marital_status,age,income_segment,country,channel,campaign_id,device_type,plan_type
6970,2024-03-01,2024-06-01,Female,Single,42,High,Sweden,Referral,Referral_C,Android,Standard
6971,2024-08-01,,Male,Single,41,High,Czech Republic,Paid Ads,Paid Ads_A,Android,Premium
6972,2024-04-01,2024-12-01,Male,Single,24,Low,Switzerland,Referral,Referral_A,Android,Standard
6973,2024-08-01,,Male,Married,49,High,Switzerland,Organic,Organic_B,Web,Premium
6974,2024-03-01,,Female,Married,23,Low,Czech Republic,Organic,Organic_B,Android,Standard
6975,2024-06-01,2024-08-01,Male,Single,45,High,Italy,Organic,Organic_A,iOS,Standard
6976,2024-04-01,2024-11-01,Female,Married,29,Medium,Germany,Organic,Organic_B,Android,Basic
6977,2024-08-01,2025-04-01,Female,Married,36,High,Italy,Organic,Organic_B,iOS,Standard
6978,2024-05-01,,Male,Married,37,High,Sweden,Organic,Organic_C,Android,Premium
6979,2024-08-01,2025-06-01,Female,Single,36,High,Sweden,Paid Ads,Paid Ads_C,Android,Standard
6980,2024-02-01,2024-11-01,Female,Single,41,High,Czech Republic,Referral,Referral_A,Android,Premium
6981,2024-06-01,,Male,Married,38,High,Belgium,Paid Ads,Paid Ads_C,Android,Premium
6982,2024-01-01,,Female,Married,42,High,France,Paid Ads,Paid Ads_B,iOS,Standard
6983,2024-08-01,,Female,Single,39,High,Poland,Organic,Organic_C,Android,Standard
6984,2024-04-01,2024-07-01,Male,Single,22,Low,Switzerland,Organic,Organic_B,Android,Standard
6985,2024-04-01,2024-07-01,Male,Married,37,High,Sweden,Organic,Organic_A,iOS,Standard
6986,2024-07-01,2025-03-01,Male,Married,29,Medium,Italy,Organic,Organic_C,Android,Standard
6987,2024-08-01,2025-06-01,Female,Married,23,Low,Netherlands,Organic,Organic_A,Android,Basic
6988,2024-06-01,,Female,Single,32,Medium,France,Organic,Organic_C,Android,Standard
6989,2024-06-01,2024-08-01,Male,Single,36,High,Sweden,Referral,Referral_C,iOS,Premium
6990,2024-03-01,,Female,Single,37,High,Austria,Paid Ads,Paid Ads_C,Android,Premium
6991,2024-07-01,2025-02-01,Male,Single,45,High,Germany,Organic,Organic_A,Android,Standard
6992,2024-08-01,,Male,Single,48,High,Spain,Paid Ads,Paid Ads_C,Web,Standard
6993,2024-05-01,2024-09-01,Male,Married,38,High,Netherlands,Organic,Organic_B,Android,Standard
6994,2024-03-01,2024-06-01,Female,Single,40,High,France,Organic,Organic_C,Android,Premium
6995,2024-07-01,2025-02-01,Female,Married,35,Medium,Netherlands,Organic,Organic_C,iOS,Basic
6996,2024-08-01,2025-04-01,Male,Single,42,High,Portugal,Organic,Organic_B,Android,Premium
6997,2024-08-01,2025-05-01,Male,Single,39,High,Belgium,Paid Ads,Paid Ads_A,Android,Premium
6998,2024-03-01,2024-07-01,Female,Single,34,Medium,Netherlands,Paid Ads,Paid Ads_A,Web,Standard
6999,2024-05-01,2024-08-01,Male,Single,56,Premium,Switzerland,Organic,Organic_B,Web,Premium
7000,2024-07-01,2024-12-01,Female,Married,29,Medium,Switzerland,Referral,Referral_C,Android,Basic
7001,2024-08-01,,Male,Single,49,High,Portugal,Organic,Organic_B,Android,Standard
7002,2024-08-01,2025-05-01,Male,Single,21,Low,Sweden,Paid Ads,Paid Ads_B,iOS,Standard
7003,2024-07-01,2025-01-01,Female,Single,43,High,Poland,Organic,Organic_C,Android,Standard
7004,2024-01-01,,Female,Single,49,High,Italy,Organic,Organic_B,Android,Standard
7005,2024-03-01,2024-09-01,Female,Married,18,,France,Organic,Organic_A,Android,Standard
7006,2024-03-01,2024-04-01,Female,Single,36,High,France,Organic,Organic_A,Android,Premium
7007,2024-04-01,,Female,Married,42,High,France,Referral,Referral_A,Web,Premium
7008,2024-05-01,2024-10-01,Male,Married,37,High,Switzerland,Organic,Organic_B,Android,Standard
7009,2024-02-01,,Male,Single,38,High,Czech Republic,Paid Ads,Paid Ads_C,Android,Premium
7010,2024-01-01,,Female,Single,36,High,Poland,Paid Ads,Paid Ads_A,iOS,Standard
7011,2024-07-01,2025-04-01,Female,Married,24,Low,Switzerland,Organic,Organic_C,Android,Standard
7012,2024-07-01,,Male,Married,58,Premium,Spain,Organic,Organic_C,iOS,Standard
7013,2024-07-01,2025-04-01,Male,Single,29,Medium,France,Paid Ads,Paid Ads_A,Android,Standard
7014,2024-01-01,2024-10-01,Female,Single,39,High,Poland,Organic,Organic_B,Android,Premium
7015,2024-08-01,2025-06-01,Female,Single,28,Medium,Belgium,Referral,Referral_A,iOS,Standard
7016,2024-07-01,2025-03-01,Male,Single,18,,Poland,Paid Ads,Paid Ads_B,Android,Basic
7017,2024-07-01,2025-02-01,Female,Single,25,Low,Portugal,Paid Ads,Paid Ads_C,Android,Standard
7018,2024-05-01,2025-03-01,Male,Single,20,Low,Sweden,Referral,Referral_A,iOS,Standard
7019,2024-06-01,2025-02-01,Male,Single,45,High,Czech Republic,Referral,Referral_A,Android,Premium
7020,2024-06-01,2024-07-01,Female,Single,28,Medium,Netherlands,Paid Ads,Paid Ads_B,Android,Standard
7021,2024-04-01,2024-05-01,Male,Single,29,Medium,Austria,Paid Ads,Paid Ads_B,Web,Basic
7022,2024-04-01,2024-09-01,Male,Married,24,Low,Switzerland,Organic,Organic_C,Web,Basic
7023,2024-07-01,,Male,Single,35,Medium,Poland,Referral,Referral_A,Android,Standard
7024,2024-05-01,,Female,Married,27,Medium,Sweden,Organic,Organic_A,iOS,Basic
7025,2024-07-01,,Male,Single,44,High,Netherlands,Referral,Referral_A,Android,Premium
7026,2024-04-01,2024-09-01,Female,Married,38,High,Belgium,Paid Ads,Paid Ads_B,Android,Premium
7027,2024-01-01,2024-10-01,Male,Single,29,Medium,Czech Republic,Referral,Referral_B,Android,Standard
7028,2024-01-01,2025-01-01,Male,Married,43,High,Sweden,Organic,Organic_A,iOS,Standard
7029,2024-08-01,,Male,Single,35,Medium,Spain,Organic,Organic_B,Android,Basic
7030,2024-02-01,,Male,Single,35,Medium,Spain,Paid Ads,Paid Ads_C,iOS,Standard
7031,2024-06-01,,Male,Married,20,Low,Portugal,Referral,Referral_A,Android,Basic
7032,2024-05-01,,Female,Single,34,Medium,Netherlands,Referral,Referral_A,iOS,Standard
7033,2024-03-01,,Female,Married,38,High,France,Referral,Referral_C,iOS,Premium
7034,2024-06-01,2024-11-01,Male,Single,48,High,Austria,Paid Ads,Paid Ads_A,iOS,Premium
7035,2024-03-01,2024-07-01,Female,Single,27,Medium,Czech Republic,Organic,Organic_A,Android,Basic
7036,2024-02-01,2025-02-01,Female,Single,57,Premium,Sweden,Referral,Referral_A,Web,Premium
7037,2024-02-01,,Male,Married,40,High,France,Organic,Organic_A,Android,Standard
7038,2024-07-01,2024-10-01,Female,Single,19,Low,Czech Republic,Organic,Organic_B,Android,Basic
7039,2024-04-01,2024-09-01,Female,Married,26,Medium,Czech Republic,Paid Ads,Paid Ads_C,Android,Basic
7040,2024-02-01,,Female,Single,49,High,Germany,Paid Ads,Paid Ads_A,Android,Standard
7041,2024-02-01,2024-11-01,Female,Married,47,High,Switzerland,Organic,Organic_B,Android,Standard
7042,2024-03-01,,Male,Single,35,Medium,Spain,Organic,Organic_A,Android,Standard
7043,2024-04-01,,Female,Single,36,High,Portugal,Referral,Referral_B,Android,Standard
7044,2024-02-01,2024-09-01,Male,Single,23,Low,Spain,Referral,Referral_B,Web,Basic
7045,2024-06-01,2024-11-01,Male,Single,48,High,France,Organic,Organic_C,iOS,Standard
7046,2024-08-01,2025-06-01,Female,Single,25,Low,Poland,Paid Ads,Paid Ads_B,Android,Standard
7047,2024-02-01,2024-11-01,Male,Single,43,High,Czech Republic,Paid Ads,Paid Ads_A,iOS,Standard
7048,2024-08-01,2025-03-01,Female,Single,48,High,Italy,Organic,Organic_C,Web,Premium
7049,2024-04-01,,Male,Single,35,Medium,Italy,Referral,Referral_C,Web,Standard
7050,2024-07-01,2025-02-01,Female,Single,44,High,Czech Republic,Paid Ads,Paid Ads_A,Android,Standard
7051,2024-05-01,2024-09-01,Female,Single,53,Premium,Switzerland,Paid Ads,Paid Ads_A,iOS,Standard
7052,2024-04-01,2024-05-01,Male,Single,37,High,Czech Republic,Paid Ads,Paid Ads_C,Web,Standard
7053,2024-03-01,2024-09-01,Female,Married,33,Medium,Italy,Paid Ads,Paid Ads_B,Android,Standard
7054,2024-05-01,2024-10-01,Female,Married,34,Medium,Spain,Paid Ads,Paid Ads_C,Web,Standard
7055,2024-06-01,,Female,Single,27,Medium,Portugal,Paid Ads,Paid Ads_C,Web,Basic
7056,2024-01-01,2024-12-01,Female,Married,27,Medium,Poland,Referral,Referral_A,iOS,Basic
7057,2024-08-01,,Male,Married,39,High,Spain,Organic,Organic_A,iOS,Premium
7058,2024-08-01,2025-04-01,Male,Single,33,Medium,Austria,Paid Ads,Paid Ads_A,Android,Basic
7059,2024-08-01,2025-04-01,Male,Single,38,High,Spain,Organic,Organic_C,Web,Premium
7060,2024-04-01,2024-08-01,Female,Married,20,Low,Portugal,Organic,Organic_C,iOS,Standard
7061,2024-08-01,,Male,Married,34,Medium,Belgium,Referral,Referral_A,Android,Standard
7062,2024-07-01,2025-04-01,Female,Married,45,High,Switzerland,Paid Ads,Paid Ads_C,iOS,Standard
7063,2024-08-01,2025-06-01,Female,Married,23,Low,Portugal,Paid Ads,Paid Ads_A,Web,Basic
7064,2024-03-01,2024-09-01,Female,Single,35,Medium,Poland,Paid Ads,Paid Ads_C,iOS,Basic
7065,2024-06-01,,Male,Single,18,,Switzerland,Paid Ads,Paid Ads_B,Android,Standard
7066,2024-08-01,2025-06-01,Male,Single,21,Low,Austria,Organic,Organic_A,iOS,Standard
7067,2024-08-01,2025-04-01,Male,Single,43,High,Austria,Paid Ads,Paid Ads_B,iOS,Premium
7068,2024-05-01,2024-11-01,Male,Single,31,Medium,Sweden,Paid Ads,Paid Ads_A,Android,Standard
7069,2024-06-01,,Female,Single,53,Premium,Netherlands,Organic,Organic_A,Web,Standard
7070,2024-08-01,2025-02-01,Male,Single,39,High,Czech Republic,Organic,Organic_C,Web,Premium
7071,2024-04-01,2024-08-01,Male,Single,40,High,Portugal,Organic,Organic_A,Android,Standard
7072,2024-02-01,,Male,Single,24,Low,Netherlands,Organic,Organic_B,Android,Basic
7073,2024-07-01,2025-02-01,Male,Single,31,Medium,Czech Republic,Paid Ads,Paid Ads_B,Android,Basic
7074,2024-04-01,,Female,Single,27,Medium,France,Paid Ads,Paid Ads_C,iOS,Basic
7075,2024-01-01,2024-07-01,Male,Single,24,Low,Belgium,Paid Ads,Paid Ads_A,Android,Basic
7076,2024-04-01,,Male,Married,41,High,Austria,Organic,Organic_A,iOS,Standard
7077,2024-05-01,2024-12-01,Male,Married,43,High,Austria,Organic,Organic_C,iOS,Standard
7078,2024-05-01,,Female,Single,38,High,France,Paid Ads,Paid Ads_A,Android,Standard
7079,2024-08-01,2025-06-01,Male,Single,26,Medium,Austria,Referral,Referral_A,Android,Standard
7080,2024-04-01,2025-01-01,Male,Married,38,High,Belgium,Paid Ads,Paid Ads_B,Web,Standard
7081,2024-05-01,,Male,Single,18,,Poland,Referral,Referral_B,Android,Basic
7082,2024-02-01,,Female,Married,48,High,Poland,Paid Ads,Paid Ads_B,Android,Standard
7083,2024-06-01,,Female,Single,22,Low,Netherlands,Organic,Organic_B,iOS,Standard
7084,2024-04-01,2024-07-01,Male,Married,23,Low,Sweden,Organic,Organic_A,iOS,Basic
7085,2024-07-01,,Male,Married,36,High,France,Referral,Referral_A,Android,Premium
7086,2024-02-01,2025-01-01,Female,Married,37,High,Italy,Paid Ads,Paid Ads_B,iOS,Premium
7087,2024-08-01,,Female,Single,34,Medium,Switzerland,Referral,Referral_A,Android,Basic
7088,2024-06-01,2024-11-01,Female,Married,23,Low,Belgium,Paid Ads,Paid Ads_C,iOS,Standard
7089,2024-07-01,2025-01-01,Female,Married,46,High,Italy,Referral,Referral_C,Web,Standard
7090,2024-08-01,2025-05-01,Female,Married,18,,Germany,Organic,Organic_A,Android,Basic
7091,2024-07-01,2025-02-01,Male,Single,20,Low,Netherlands,Paid Ads,Paid Ads_A,Web,Basic
7092,2024-08-01,2025-05-01,Male,Married,33,Medium,Belgium,Paid Ads,Paid Ads_B,Web,Basic
7093,2024-07-01,2025-02-01,Male,Single,22,Low,Austria,Paid Ads,Paid Ads_B,Android,Standard
7094,2024-06-01,,Male,Single,47,High,Germany,Referral,Referral_C,Android,Premium
7095,2024-02-01,2025-01-01,Female,Single,23,Low,Portugal,Referral,Referral_A,iOS,Standard
7096,2024-07-01,2025-06-01,Female,Single,50,High,Austria,Organic,Organic_A,Android,Premium
7097,2024-07-01,2025-02-01,Female,Married,45,High,Switzerland,Paid Ads,Paid Ads_B,Android,Standard
7098,2024-03-01,2024-06-01,Female,Married,47,High,Belgium,Paid Ads,Paid Ads_A,Android,Standard
7099,2024-04-01,,Female,Single,53,Premium,Sweden,Paid Ads,Paid Ads_B,Android,Premium
7100,2024-06-01,2024-10-01,Male,Married,35,Medium,Italy,Paid Ads,Paid Ads_B,Android,Standard
7101,2024-08-01,,Male,Married,24,Low,Poland,Referral,Referral_A,iOS,Standard
7102,2024-06-01,2024-10-01,Male,Single,33,Medium,Italy,Paid Ads,Paid Ads_B,iOS,Basic
7103,2024-05-01,2024-10-01,Male,Single,29,Medium,Belgium,Paid Ads,Paid Ads_C,Android,Standard
7104,2024-08-01,2025-03-01,Male,Single,27,Medium,France,Organic,Organic_B,iOS,Basic
7105,2024-06-01,2024-10-01,Female,Single,36,High,Netherlands,Organic,Organic_C,Web,Premium
7106,2024-02-01,2024-10-01,Female,Single,31,Medium,Switzerland,Referral,Referral_A,Web,Basic
7107,2024-08-01,2025-08-01,Female,Single,27,Medium,France,Referral,Referral_A,iOS,Basic
7108,2024-08-01,,Female,Single,32,Medium,Austria,Paid Ads,Paid Ads_A,Android,Basic
7109,2024-06-01,2024-10-01,Female,Married,40,High,Netherlands,Referral,Referral_A,Android,Standard
7110,2024-08-01,,Male,Married,44,High,Poland,Organic,Organic_A,Web,Premium
7111,2024-03-01,2024-08-01,Male,Single,18,,Netherlands,Organic,Organic_B,Web,Basic
7112,2024-04-01,,Male,Single,31,Medium,Czech Republic,Referral,Referral_A,iOS,Basic
7113,2024-08-01,2025-02-01,Female,Single,33,Medium,Netherlands,Paid Ads,Paid Ads_A,iOS,Standard
7114,2024-04-01,2024-08-01,Female,Single,23,Low,Netherlands,Paid Ads,Paid Ads_A,iOS,Standard
7115,2024-06-01,2025-03-01,Female,Single,33,Medium,Switzerland,Referral,Referral_C,Android,Basic
7116,2024-07-01,2024-12-01,Female,Single,36,High,Netherlands,Paid Ads,Paid Ads_B,Android,Standard
7117,2024-01-01,2024-11-01,Male,Single,40,High,Austria,Paid Ads,Paid Ads_A,Android,Standard
7118,2024-01-01,2024-12-01,Female,Single,35,Medium,Belgium,Organic,Organic_A,iOS,Basic
7119,2024-07-01,2024-11-01,Male,Single,26,Medium,Portugal,Referral,Referral_B,iOS,Standard
7120,2024-07-01,2025-03-01,Female,Married,55,Premium,Germany,Referral,Referral_C,Android,Standard
7121,2024-07-01,2025-03-01,Male,Single,43,High,Switzerland,Organic,Organic_A,Android,Premium
7122,2024-02-01,,Female,Single,40,High,Austria,Referral,Referral_C,Web,Premium
7123,2024-01-01,,Female,Single,45,High,Netherlands,Paid Ads,Paid Ads_B,Android,Premium
7124,2024-07-01,2025-05-01,Male,Married,37,High,Switzerland,Organic,Organic_A,Web,Standard
7125,2024-02-01,2024-08-01,Male,Married,47,High,Sweden,Organic,Organic_B,iOS,Premium
7126,2024-05-01,2025-02-01,Female,Single,35,Medium,Italy,Organic,Organic_A,Android,Basic
7127,2024-08-01,2025-06-01,Male,Married,35,Medium,Italy,Organic,Organic_A,Android,Standard
7128,2024-02-01,,Female,Single,41,High,Czech Republic,Paid Ads,Paid Ads_A,iOS,Standard
7129,2024-01-01,2025-02-01,Female,Married,50,High,Austria,Paid Ads,Paid Ads_A,iOS,Standard
7130,2024-06-01,,Male,Single,50,High,Czech Republic,Referral,Referral_B,Android,Standard
7131,2024-05-01,2024-11-01,Female,Single,40,High,Austria,Organic,Organic_A,Android,Premium
7132,2024-01-01,,Female,Married,40,High,Poland,Paid Ads,Paid Ads_C,Android,Standard
7133,2024-08-01,,Male,Single,41,High,Poland,Organic,Organic_A,iOS,Premium
7134,2024-02-01,,Female,Married,44,High,Italy,Organic,Organic_B,Android,Standard
7135,2024-03-01,2024-04-01,Female,Single,47,High,Belgium,Referral,Referral_C,iOS,Standard
7136,2024-04-01,2024-09-01,Female,Married,32,Medium,Belgium,Paid Ads,Paid Ads_A,Web,Basic
7137,2024-08-01,2025-04-01,Female,Single,48,High,Italy,Referral,Referral_B,Android,Standard
7138,2024-01-01,,Male,Single,38,High,Sweden,Referral,Referral_B,Android,Premium
7139,2024-07-01,2025-09-01,Male,Married,41,High,Netherlands,Referral,Referral_A,Android,Standard
7140,2024-02-01,,Male,Married,48,High,Italy,Organic,Organic_C,Android,Standard
7141,2024-07-01,,Female,Married,42,High,Netherlands,Referral,Referral_B,Android,Premium
7142,2024-07-01,2025-02-01,Male,Married,44,High,Germany,Organic,Organic_B,Android,Premium
7143,2024-07-01,2025-04-01,Male,Married,31,Medium,Netherlands,Referral,Referral_C,Android,Standard
7144,2024-07-01,2025-04-01,Male,Single,49,High,Belgium,Paid Ads,Paid Ads_A,Android,Premium
7145,2024-07-01,2025-04-01,Female,Single,41,High,Spain,Organic,Organic_A,Android,Premium
7146,2024-05-01,,Male,Single,36,High,Spain,Paid Ads,Paid Ads_A,Web,Standard
7147,2024-01-01,2024-07-01,Male,Single,46,High,Italy,Paid Ads,Paid Ads_A,Android,Premium
7148,2024-08-01,2025-07-01,Female,Married,60,Premium,Poland,Paid Ads,Paid Ads_C,Web,Standard
7149,2024-01-01,2024-11-01,Female,Single,23,Low,Czech Republic,Paid Ads,Paid Ads_B,Android,Basic
7150,2024-08-01,,Female,Married,26,Medium,Portugal,Organic,Organic_A,Android,Basic
7151,2024-04-01,2024-07-01,Female,Single,61,Premium,Germany,Organic,Organic_B,iOS,Premium
7152,2024-02-01,2024-07-01,Female,Married,39,High,Netherlands,Organic,Organic_B,Android,Standard
7153,2024-03-01,2024-06-01,Female,Single,36,High,France,Paid Ads,Paid Ads_C,Web,Premium
7154,2024-05-01,,Male,Single,33,Medium,Spain,Organic,Organic_B,iOS,Standard
7155,2024-02-01,,Male,Married,47,High,Netherlands,Paid Ads,Paid Ads_A,Android,Standard
7156,2024-05-01,2024-12-01,Female,Single,61,Premium,Portugal,Organic,Organic_B,Android,Premium
7157,2024-08-01,2025-04-01,Female,Single,28,Medium,Portugal,Paid Ads,Paid Ads_A,iOS,Basic
7158,2024-01-01,2024-11-01,Male,Single,34,Medium,Netherlands,Paid Ads,Paid Ads_A,iOS,Basic
7159,2024-07-01,2025-01-01,Female,Single,31,Medium,Czech Republic,Referral,Referral_A,Android,Standard
7160,2024-04-01,,Female,Single,42,High,Switzerland,Referral,Referral_B,iOS,Standard
7161,2024-04-01,2024-06-01,Male,Married,47,High,Belgium,Referral,Referral_C,iOS,Premium
7162,2024-06-01,,Female,Single,51,Premium,Germany,Organic,Organic_B,Web,Standard
7163,2024-03-01,,Female,Single,42,High,Czech Republic,Organic,Organic_C,Web,Premium
7164,2024-04-01,2024-07-01,Male,Single,60,Premium,Netherlands,Paid Ads,Paid Ads_C,Android,Premium
7165,2024-07-01,2025-01-01,Male,Married,29,Medium,Austria,Referral,Referral_C,Web,Standard
7166,2024-01-01,2024-12-01,Male,Married,26,Medium,Sweden,Paid Ads,Paid Ads_B,Web,Standard
7167,2024-03-01,2024-09-01,Male,Single,49,High,Sweden,Organic,Organic_C,Android,Premium
7168,2024-08-01,,Male,Single,36,High,Portugal,Paid Ads,Paid Ads_C,iOS,Standard
7169,2024-02-01,2024-11-01,Female,Single,21,Low,Netherlands,Paid Ads,Paid Ads_C,Android,Standard
7170,2024-08-01,2025-08-01,Female,Married,31,Medium,Spain,Paid Ads,Paid Ads_A,Android,Basic
7171,2024-07-01,2025-03-01,Female,Married,37,High,Germany,Paid Ads,Paid Ads_C,iOS,Standard
7172,2024-07-01,2025-02-01,Female,Married,28,Medium,Poland,Paid Ads,Paid Ads_A,Android,Basic
7173,2024-04-01,2024-09-01,Female,Single,24,Low,Poland,Paid Ads,Paid Ads_C,iOS,Basic
7174,2024-03-01,2024-07-01,Male,Single,32,Medium,Belgium,Paid Ads,Paid Ads_B,Android,Basic
7175,2024-01-01,2024-05-01,Female,Single,24,Low,Germany,Organic,Organic_A,iOS,Standard
7176,2024-08-01,2025-01-01,Female,Single,41,High,Portugal,Organic,Organic_C,Android,Standard
7177,2024-06-01,2024-11-01,Female,Single,18,,Netherlands,Organic,Organic_B,iOS,Standard
7178,2024-08-01,2025-05-01,Female,Single,35,Medium,Belgium,Referral,Referral_A,Android,Basic
7179,2024-05-01,2025-02-01,Female,Married,40,High,Germany,Paid Ads,Paid Ads_B,Web,Premium
7180,2024-05-01,,Male,Single,34,Medium,Italy,Referral,Referral_C,Web,Standard
7181,2024-01-01,2024-10-01,Female,Married,45,High,Switzerland,Paid Ads,Paid Ads_C,Android,Premium
7182,2024-01-01,2024-08-01,Female,Single,21,Low,Austria,Referral,Referral_C,Android,Standard
7183,2024-05-01,2024-10-01,Female,Married,27,Medium,Sweden,Organic,Organic_C,Android,Standard
7184,2024-06-01,,Female,Married,31,Medium,Switzerland,Organic,Organic_A,iOS,Basic
7185,2024-03-01,2024-07-01,Female,Married,42,High,Netherlands,Organic,Organic_A,Android,Standard
7186,2024-05-01,,Female,Married,37,High,Sweden,Paid Ads,Paid Ads_A,Android,Premium
7187,2024-01-01,2024-09-01,Male,Married,56,Premium,Czech Republic,Paid Ads,Paid Ads_C,iOS,Premium
7188,2024-04-01,2024-10-01,Female,Single,26,Medium,France,Organic,Organic_C,Android,Basic
7189,2024-02-01,2024-05-01,Male,Single,21,Low,Czech Republic,Paid Ads,Paid Ads_B,Android,Basic
7190,2024-06-01,2025-02-01,Male,Married,52,Premium,Belgium,Paid Ads,Paid Ads_B,Web,Standard
7191,2024-07-01,,Female,Married,20,Low,France,Paid Ads,Paid Ads_A,Android,Standard
7192,2024-06-01,2025-01-01,Female,Married,41,High,Italy,Referral,Referral_C,Android,Premium
7193,2024-04-01,2024-07-01,Female,Single,25,Low,France,Referral,Referral_C,iOS,Basic
7194,2024-04-01,,Male,Single,18,,Portugal,Organic,Organic_B,Web,Basic
7195,2024-07-01,2025-01-01,Female,Married,31,Medium,Poland,Organic,Organic_A,iOS,Basic
7196,2024-08-01,2025-06-01,Female,Married,43,High,Switzerland,Paid Ads,Paid Ads_C,Android,Premium
7197,2024-01-01,2024-09-01,Female,Single,22,Low,Poland,Organic,Organic_B,Web,Basic
7198,2024-05-01,2024-08-01,Male,Single,40,High,Netherlands,Organic,Organic_A,iOS,Standard
7199,2024-08-01,2025-06-01,Male,Single,42,High,Netherlands,Referral,Referral_A,Android,Premium
7200,2024-03-01,,Female,Single,22,Low,Belgium,Referral,Referral_A,Android,Standard
7201,2024-06-01,2025-02-01,Male,Single,32,Medium,Sweden,Organic,Organic_B,Android,Standard
7202,2024-07-01,2025-03-01,Female,Single,50,High,Spain,Referral,Referral_C,Android,Standard
7203,2024-06-01,2025-01-01,Male,Married,41,High,Austria,Organic,Organic_B,iOS,Standard
7204,2024-08-01,,Female,Single,32,Medium,Italy,Paid Ads,Paid Ads_C,Android,Standard
7205,2024-04-01,2024-07-01,Male,Single,39,High,Poland,Paid Ads,Paid Ads_C,Android,Standard
